genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
MK_A12_S12_metawrap_bin_reassembly_original_bins_bin.1.fa,170_1,0.010000000000000009,average,ANImf,170
MK_A7_S7_metawrap_bin_reassembly_original_bins_bin.3.fa,170_1,0.010000000000000009,average,ANImf,170
MK_B12_S24_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
MK_B4_S16_metawrap_bin_reassembly_original_bins_bin.4.fa,170_1,0.010000000000000009,average,ANImf,170
MK_C8_S32_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_D2_S38_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
MK_D6_S42_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_H12_S96_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_I10_S106_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_I5_S101_metawrap_bin_reassembly_original_bins_bin.2.fa,170_1,0.010000000000000009,average,ANImf,170
MK_I9_S105_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_J3_S111_metawrap_bin_reassembly_original_bins_bin.1.fa,170_1,0.010000000000000009,average,ANImf,170
MK_L6_S13_metawrap_bin_reassembly_original_bins_bin.4.fa,170_1,0.010000000000000009,average,ANImf,170
MK_M3_S22_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_O11_S54_metawrap_bin_reassembly_original_bins_bin.3.fa,170_1,0.010000000000000009,average,ANImf,170
MK_O1_S44_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_O3_S46_metawrap_bin_reassembly_original_bins_bin.1.fa,170_1,0.010000000000000009,average,ANImf,170
MK_O6_S49_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_Q1_S68_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_Q4_S71_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_S12_S103_metawrap_bin_reassembly_original_bins_bin.1.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_FU_T1_merged_0AE_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_FU_T3_merged_0AN_metawrap_bin_reassembly_original_bins_bin.3.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID009_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID009_merged_T3_metawrap_bin_reassembly_original_bins_bin.1.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID009_merged_T6_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID010_merged_T4_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID010_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.9.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID012_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID012_merged_T2_metawrap_bin_reassembly_original_bins_bin.7.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID012_merged_T4_metawrap_bin_reassembly_original_bins_bin.3.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID020_merged_T1_metawrap_bin_reassembly_original_bins_bin.8.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID036_merged_T1_metawrap_bin_reassembly_original_bins_bin.3.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID037_merged_T3_metawrap_bin_reassembly_original_bins_bin.3.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID037_merged_T6_metawrap_bin_reassembly_reassembled_bins_bin.9.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID042_merged_T5_metawrap_bin_reassembly_original_bins_bin.3.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID042_merged_T6_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID043_merged_T3_metawrap_bin_reassembly_original_bins_bin.4.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID043_merged_T6_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID048_merged_T4_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID050_merged_T3_metawrap_bin_reassembly_original_bins_bin.2.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID050_merged_T5_metawrap_bin_reassembly_original_bins_bin.2.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID052_merged_T2_metawrap_bin_reassembly_original_bins_bin.1.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID052_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.9.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID052_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID053_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID053_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID053_merged_T4_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID053_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID054_merged_T3_metawrap_bin_reassembly_original_bins_bin.4.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID054_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.6.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID054_merged_T6_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID125_merged_T4_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
MK_TG_ID125_merged_T6_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,170_1,0.010000000000000009,average,ANImf,170
TG_FU_T1_ML_0AE_S384_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
TG_FU_T3_MG_0AN_S178_metawrap_bin_reassembly_original_bins_bin.3.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID009_MG_T2_S382_metawrap_bin_reassembly_original_bins_bin.2.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID009_MG_T2_S382_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID009_ML_T1_S139_metawrap_bin_reassembly_reassembled_bins_bin.6.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID010_MG_T1_S337_metawrap_bin_reassembly_original_bins_bin.5.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID010_MG_T5_S176_metawrap_bin_reassembly_original_bins_bin.1.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID010_ML_T3_S108_metawrap_bin_reassembly_original_bins_bin.7.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID010_ML_T4_S80_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID011_ML_T3_S113_metawrap_bin_reassembly_original_bins_bin.3.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID012_MG_T1_S361_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID012_ML_T4_S140_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID013_MG_T1_S373_metawrap_bin_reassembly_original_bins_bin.4.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID020_ML_T1_S142_metawrap_bin_reassembly_reassembled_bins_bin.9.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID029_MG_T3_S77_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID029_ML_T5_S147_metawrap_bin_reassembly_original_bins_bin.1.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID032_MG_T2_S335_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID036_ML_T1_S153_metawrap_bin_reassembly_original_bins_bin.3.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID037_MG_T4_S29_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID037_ML_T3_S185_metawrap_bin_reassembly_original_bins_bin.3.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID037_ML_T6_S81_metawrap_bin_reassembly_reassembled_bins_bin.7.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID042_MG_T4_S170_metawrap_bin_reassembly_original_bins_bin.8.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID042_MG_T5_S165_metawrap_bin_reassembly_original_bins_bin.2.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID042_ML_T6_S172_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID043_MG_T2_S174_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID043_ML_T3_S175_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID048_MG_T3_S88_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID048_MG_T4_S13_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID048_ML_T4_S14_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID048_ML_T5_S31_metawrap_bin_reassembly_original_bins_bin.4.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID048_ML_T6_S55_metawrap_bin_reassembly_original_bins_bin.9.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID049_ML_T6_S33_metawrap_bin_reassembly_reassembled_bins_bin.5.strict.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID050_MG_T4_S83_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID050_ML_T1_S132_metawrap_bin_reassembly_original_bins_bin.5.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID052_MG_T2_S314_metawrap_bin_reassembly_original_bins_bin.1.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID052_MG_T3_S64_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID052_ML_T5_S155_metawrap_bin_reassembly_original_bins_bin.1.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID053_MG_T2_S371_metawrap_bin_reassembly_original_bins_bin.4.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID053_MG_T3_S89_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID053_MG_T5_S90_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID053_ML_T1_S336_metawrap_bin_reassembly_original_bins_bin.2.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID053_ML_T4_S116_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID053_ML_T6_S115_metawrap_bin_reassembly_original_bins_bin.3.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID054_ML_T2_S163_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID054_ML_T3_S360_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID125_MG_T4_S11_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,170_1,0.010000000000000009,average,ANImf,170
TG_ID125_MG_T6_S103_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,170_1,0.010000000000000009,average,ANImf,170
MK_D9_S45_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,170_2,0.010000000000000009,average,ANImf,170
MK002_ALA_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK006_Bala_metawrap_bin_reassembly_original_bins_bin.6.fa,171_1,0.010000000000000009,average,ANImf,171
MK010_CHN_metawrap_bin_reassembly_original_bins_bin.4.fa,171_1,0.010000000000000009,average,ANImf,171
MK011_Chris_metawrap_bin_reassembly_original_bins_bin.2.fa,171_1,0.010000000000000009,average,ANImf,171
MK013_Cro_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK016_EGT_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK018_Eng_metawrap_bin_reassembly_original_bins_bin.3.fa,171_1,0.010000000000000009,average,ANImf,171
MK019_Esp_metawrap_bin_reassembly_original_bins_bin.2.fa,171_1,0.010000000000000009,average,ANImf,171
MK022_Fr-B_metawrap_bin_reassembly_original_bins_bin.1.fa,171_1,0.010000000000000009,average,ANImf,171
MK024_Ger_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,171_1,0.010000000000000009,average,ANImf,171
MK025_Ger-B_metawrap_bin_reassembly_reassembled_bins_bin.5.permissive.fa,171_1,0.010000000000000009,average,ANImf,171
MK026_Ger-C_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,171_1,0.010000000000000009,average,ANImf,171
MK027_Ger-D_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK028_Ger-E_metawrap_bin_reassembly_original_bins_bin.3.fa,171_1,0.010000000000000009,average,ANImf,171
MK029_Ger-F_metawrap_bin_reassembly_original_bins_bin.4.fa,171_1,0.010000000000000009,average,ANImf,171
MK030_GIN_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK034_H_metawrap_bin_reassembly_original_bins_bin.5.fa,171_1,0.010000000000000009,average,ANImf,171
MK036_In-A_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,171_1,0.010000000000000009,average,ANImf,171
MK039_IRL-X_metawrap_bin_reassembly_original_bins_bin.5.fa,171_1,0.010000000000000009,average,ANImf,171
MK042_ITA_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK043_JO_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK047_LIS_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK050_Meg_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK051_NZ_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK052_POR_metawrap_bin_reassembly_original_bins_bin.2.fa,171_1,0.010000000000000009,average,ANImf,171
MK053_Rus_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK055_Sing_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK056_Swe_metawrap_bin_reassembly_original_bins_bin.3.fa,171_1,0.010000000000000009,average,ANImf,171
MK063_Wel_metawrap_bin_reassembly_original_bins_bin.4.fa,171_1,0.010000000000000009,average,ANImf,171
MK064_X_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_A6_S6_metawrap_bin_reassembly_original_bins_bin.4.fa,171_1,0.010000000000000009,average,ANImf,171
MK_C4_S28_metawrap_bin_reassembly_original_bins_bin.4.fa,171_1,0.010000000000000009,average,ANImf,171
MK_D2_S38_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_D6_S42_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,171_1,0.010000000000000009,average,ANImf,171
MK_E2_S50_metawrap_bin_reassembly_original_bins_bin.2.fa,171_1,0.010000000000000009,average,ANImf,171
MK_E6_S54_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_F10_S70_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_F1_S61_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,171_1,0.010000000000000009,average,ANImf,171
MK_F5_S65_metawrap_bin_reassembly_original_bins_bin.1.fa,171_1,0.010000000000000009,average,ANImf,171
MK_G9_S81_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_I6_S102_metawrap_bin_reassembly_original_bins_bin.2.fa,171_1,0.010000000000000009,average,ANImf,171
MK_J8_S116_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_L1_S8_metawrap_bin_reassembly_original_bins_bin.1.fa,171_1,0.010000000000000009,average,ANImf,171
MK_L2_S9_metawrap_bin_reassembly_original_bins_bin.2.fa,171_1,0.010000000000000009,average,ANImf,171
MK_N2_S33_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_O6_S49_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,171_1,0.010000000000000009,average,ANImf,171
MK_P3_S58_metawrap_bin_reassembly_reassembled_bins_bin.2.permissive.fa,171_1,0.010000000000000009,average,ANImf,171
MK_P8_S63_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_Q12_S79_metawrap_bin_reassembly_original_bins_bin.3.fa,171_1,0.010000000000000009,average,ANImf,171
MK_R4_S83_metawrap_bin_reassembly_reassembled_bins_bin.7.permissive.fa,171_1,0.010000000000000009,average,ANImf,171
MK_R9_S88_metawrap_bin_reassembly_reassembled_bins_bin.4.permissive.fa,171_1,0.010000000000000009,average,ANImf,171
MK_S9_S100_metawrap_bin_reassembly_reassembled_bins_bin.3.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_T5_S108_metawrap_bin_reassembly_original_bins_bin.1.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_FU_T1_merged_0AE_metawrap_bin_reassembly_original_bins_bin.2.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_FU_T3_merged_0AN_metawrap_bin_reassembly_reassembled_bins_bin.1.permissive.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID009_merged_T1_metawrap_bin_reassembly_original_bins_bin.2.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID009_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.8.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID009_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID009_merged_T4_metawrap_bin_reassembly_original_bins_bin.1.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID009_merged_T6_metawrap_bin_reassembly_original_bins_bin.3.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID010_merged_T4_metawrap_bin_reassembly_original_bins_bin.4.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID010_merged_T5_metawrap_bin_reassembly_reassembled_bins_bin.1.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID011_merged_T1_metawrap_bin_reassembly_original_bins_bin.1.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID011_merged_T3_metawrap_bin_reassembly_original_bins_bin.9.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID011_merged_T6_metawrap_bin_reassembly_reassembled_bins_bin.4.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID012_merged_T1_metawrap_bin_reassembly_original_bins_bin.5.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID012_merged_T4_metawrap_bin_reassembly_original_bins_bin.4.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID012_merged_T5_metawrap_bin_reassembly_original_bins_bin.1.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID014_merged_T1_metawrap_bin_reassembly_original_bins_bin.2.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID014_merged_T2_metawrap_bin_reassembly_reassembled_bins_bin.6.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID014_merged_T3_metawrap_bin_reassembly_reassembled_bins_bin.2.strict.fa,171_1,0.010000000000000009,average,ANImf,171
MK_TG_ID020_merged_T1_metawrap_bin_reassembly_reassembled_bins_bin.3.permissive.fa,171_1,0.010000000000000009,average,ANImf,171
